Data e Hora,Velocidade do Vento,Direção do Vento,Temperatura,Umidade Relativa,Precipitação,Pressão Atmosférica,Radiação Solar,PM2.5,PM10,Dióxido de Enxofre,Monóxido de Carbono,Ozônio,Monóxido de Nitrogênio,Óxidos de Nitrogênio,Dióxido de Nitrogênio,HCT,Metano,HCNM,Monóxido de Carbono Média Móvel,Data.1,Hora.1,Média Horária
2010-03-31 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18.8,InVld,InVld,InVld,,,,,,,
2010-03-31 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,6.8,InVld,InVld,InVld,,,,,,,
2010-03-31 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,2,InVld,InVld,InVld,,,,,,,
2010-03-31 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,4.5,InVld,InVld,InVld,,,,,,,
2010-03-31 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,7.5,InVld,InVld,InVld,,,,,,,
2010-03-31 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10.5,InVld,InVld,InVld,,,,,,,
2010-03-31 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,11.5,InVld,InVld,InVld,,,,,,,
2010-03-31 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-01 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,7.5,InVld,InVld,InVld,,,,,,,
2010-04-01 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10.5,InVld,InVld,InVld,,,,,,,
2010-04-01 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.2,InVld,InVld,InVld,,,,,,,
2010-04-01 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,13.2,InVld,InVld,InVld,,,,,,,
2010-04-01 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12,InVld,InVld,InVld,,,,,,,
2010-04-01 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-01 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,5.5,InVld,InVld,InVld,,,,,,,
2010-04-01 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,4.8,InVld,InVld,InVld,,,,,,,
2010-04-01 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,11.8,InVld,InVld,InVld,,,,,,,
2010-04-01 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18.8,InVld,InVld,InVld,,,,,,,
2010-04-01 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-01 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,InVld,22.2,InVld,InVld,InVld,,,,,,,
2010-04-01 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,23.2,InVld,InVld,InVld,,,,,,,
2010-04-01 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,18,InVld,InVld,InVld,,,,,,,
2010-04-01 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,20.5,InVld,InVld,InVld,,,,,,,
2010-04-01 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-01 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,8.5,InVld,InVld,InVld,,,,,,,
2010-04-01 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Alarm,8,InVld,InVld,InVld,,,,,,,
2010-04-01 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,46,0,Alarm,14.2,InVld,InVld,InVld,,,,,,,
2010-04-01 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,26,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-01 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,2.8,InVld,InVld,InVld,,,,,,,
2010-04-01 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,8,InVld,InVld,InVld,,,,,,,
2010-04-01 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,76,0,Alarm,5,InVld,InVld,InVld,,,,,,,
2010-04-01 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,74,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-02 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,43,0,Alarm,11,InVld,InVld,InVld,,,,,,,
2010-04-02 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,31,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-02 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,7.8,InVld,InVld,InVld,,,,,,,
2010-04-02 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,10.8,InVld,InVld,InVld,,,,,,,
2010-04-02 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,29,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-02 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,28,0,Alarm,6.8,InVld,InVld,InVld,,,,,,,
2010-04-02 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-02 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,11,InVld,InVld,InVld,,,,,,,
2010-04-02 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,22,0,Alarm,13.8,InVld,InVld,InVld,,,,,,,
2010-04-02 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,28,0,Alarm,15.5,InVld,InVld,InVld,,,,,,,
2010-04-02 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,60,0,Alarm,17.2,InVld,InVld,InVld,,,,,,,
2010-04-02 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,36,0,InVld,20,InVld,InVld,InVld,,,,,,,
2010-04-02 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,28,0,Alarm,21.8,InVld,InVld,InVld,,,,,,,
2010-04-02 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,22,0,Alarm,23.2,InVld,InVld,InVld,,,,,,,
2010-04-02 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,13,0,Alarm,21.8,InVld,InVld,InVld,,,,,,,
2010-04-02 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,9,0,Alarm,22,InVld,InVld,InVld,,,,,,,
2010-04-02 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,20,InVld,InVld,InVld,,,,,,,
2010-04-02 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,8,0,Alarm,17,InVld,InVld,InVld,,,,,,,
2010-04-02 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,80,0,Alarm,13,InVld,InVld,InVld,,,,,,,
2010-04-02 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,54,0,Alarm,11.5,InVld,InVld,InVld,,,,,,,
2010-04-02 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,36,0,Alarm,11.8,InVld,InVld,InVld,,,,,,,
2010-04-02 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,36,0,Alarm,10.8,InVld,InVld,InVld,,,,,,,
2010-04-02 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,89,0,Alarm,7.8,InVld,InVld,InVld,,,,,,,
2010-04-02 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,91,0,Alarm,8.8,InVld,InVld,InVld,,,,,,,
2010-04-03 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,53,0,Alarm,11.8,InVld,InVld,InVld,,,,,,,
2010-04-03 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,26,0,Alarm,13.2,InVld,InVld,InVld,,,,,,,
2010-04-03 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,14,InVld,InVld,InVld,,,,,,,
2010-04-03 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,14.2,InVld,InVld,InVld,,,,,,,
2010-04-03 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,13.8,InVld,InVld,InVld,,,,,,,
2010-04-03 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,8,0,Alarm,12,InVld,InVld,InVld,,,,,,,
2010-04-03 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,12,InVld,InVld,InVld,,,,,,,
2010-04-03 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,113,0,Alarm,11,InVld,InVld,InVld,,,,,,,
2010-04-03 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,63,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-03 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,35,0,Alarm,13.5,InVld,InVld,InVld,,,,,,,
2010-04-03 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,27,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-03 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,29,0,InVld,9.8,InVld,InVld,InVld,,,,,,,
2010-04-03 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,38,0,Alarm,15.5,InVld,InVld,InVld,,,,,,,
2010-04-03 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,26,0,Alarm,15.5,InVld,InVld,InVld,,,,,,,
2010-04-03 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,23,0,Alarm,15.8,InVld,InVld,InVld,,,,,,,
2010-04-03 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,19.5,InVld,InVld,InVld,,,,,,,
2010-04-03 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,14,InVld,InVld,InVld,,,,,,,
2010-04-03 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,21,0,Alarm,8.8,InVld,InVld,InVld,,,,,,,
2010-04-03 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,141,0,Alarm,2,InVld,InVld,InVld,,,,,,,
2010-04-03 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,80,0,Alarm,5.8,InVld,InVld,InVld,,,,,,,
2010-04-03 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,103,0,Alarm,8.8,InVld,InVld,InVld,,,,,,,
2010-04-03 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,79,0,Alarm,7.8,InVld,InVld,InVld,,,,,,,
2010-04-03 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,41,0,Alarm,8.8,InVld,InVld,InVld,,,,,,,
2010-04-03 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,41,0,Alarm,8.5,InVld,InVld,InVld,,,,,,,
2010-04-04 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,27,0,Alarm,9.2,InVld,InVld,InVld,,,,,,,
2010-04-04 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,25,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-04 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,20,0,Alarm,10.2,InVld,InVld,InVld,,,,,,,
2010-04-04 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,26,0,Alarm,8.5,InVld,InVld,InVld,,,,,,,
2010-04-04 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,23,0,Alarm,9,InVld,InVld,InVld,,,,,,,
2010-04-04 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,47,0,Alarm,10,InVld,InVld,InVld,,,,,,,
2010-04-04 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,41,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-04 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,7.5,InVld,InVld,InVld,,,,,,,
2010-04-04 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,21,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-04 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,11,InVld,InVld,InVld,,,,,,,
2010-04-04 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,42,0,Alarm,15,InVld,InVld,InVld,,,,,,,
2010-04-04 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,47,0,InVld,18.5,InVld,InVld,InVld,,,,,,,
2010-04-04 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,34,0,Alarm,19.5,InVld,InVld,InVld,,,,,,,
2010-04-04 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,53,0,Alarm,20.2,InVld,InVld,InVld,,,,,,,
2010-04-04 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,19.5,InVld,InVld,InVld,,,,,,,
2010-04-04 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-04 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,101,0,Alarm,5.5,InVld,InVld,InVld,,,,,,,
2010-04-04 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,103,0,Alarm,4,InVld,InVld,InVld,,,,,,,
2010-04-04 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,114,0,Alarm,5,InVld,InVld,InVld,,,,,,,
2010-04-04 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,61,0,Alarm,4,InVld,InVld,InVld,,,,,,,
2010-04-04 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,33,0,Alarm,2.8,InVld,InVld,InVld,,,,,,,
2010-04-04 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,23,0,Alarm,1.2,InVld,InVld,InVld,,,,,,,
2010-04-04 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,0.8,InVld,InVld,InVld,,,,,,,
2010-04-04 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,18,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,106,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,119,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,59,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,58,0,Alarm,0.2,InVld,InVld,InVld,,,,,,,
2010-04-05 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,67,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,39,0,Alarm,0.5,InVld,InVld,InVld,,,,,,,
2010-04-05 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,19,0,Alarm,1.8,InVld,InVld,InVld,,,,,,,
2010-04-05 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,86,0,Alarm,4.8,InVld,InVld,InVld,,,,,,,
2010-04-05 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,52,0,Alarm,14.5,InVld,InVld,InVld,,,,,,,
2010-04-05 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,114,0,Alarm,15,InVld,InVld,InVld,,,,,,,
2010-04-05 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,69,0,InVld,18.2,InVld,InVld,InVld,,,,,,,
2010-04-05 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,47,0,Alarm,21.2,InVld,InVld,InVld,,,,,,,
2010-04-05 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,32,0,Alarm,26.5,InVld,InVld,InVld,,,,,,,
2010-04-05 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,19,0,Alarm,24.8,InVld,InVld,InVld,,,,,,,
2010-04-05 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,20,0,Alarm,18.5,InVld,InVld,InVld,,,,,,,
2010-04-05 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,13,0,Alarm,16,InVld,InVld,InVld,,,,,,,
2010-04-05 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,12.8,InVld,InVld,InVld,,,,,,,
2010-04-05 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,57,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-05 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,67,0,Alarm,11.5,InVld,InVld,InVld,,,,,,,
2010-04-05 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,110,0,Alarm,8.5,InVld,InVld,InVld,,,,,,,
2010-04-05 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,60,0,Alarm,11,InVld,InVld,InVld,,,,,,,
2010-04-05 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,39,0,Alarm,13,InVld,InVld,InVld,,,,,,,
2010-04-05 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,57,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-06 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,39,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-06 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,25,0,Alarm,13.2,InVld,InVld,InVld,,,,,,,
2010-04-06 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,54,0,Alarm,10.5,InVld,InVld,InVld,,,,,,,
2010-04-06 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,30,0,Alarm,10.2,InVld,InVld,InVld,,,,,,,
2010-04-06 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,22,0,Alarm,10.2,InVld,InVld,InVld,,,,,,,
2010-04-06 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,23,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-06 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,27,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-06 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,6,InVld,InVld,InVld,,,,,,,
2010-04-06 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,13,0,Alarm,8.2,InVld,InVld,InVld,,,,,,,
2010-04-06 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,16,0,Alarm,9.8,InVld,InVld,InVld,,,,,,,
2010-04-06 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,11,0,Alarm,10.2,InVld,InVld,InVld,,,,,,,
2010-04-06 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,69,0,InVld,11.5,InVld,InVld,InVld,,,,,,,
2010-04-06 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,90,0,Alarm,15.2,InVld,InVld,InVld,,,,,,,
2010-04-06 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,137,0,Alarm,29.2,InVld,InVld,InVld,,,,,,,
2010-04-06 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,79,0,Alarm,30.2,InVld,InVld,InVld,,,,,,,
2010-04-06 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,137,0,Alarm,25.5,InVld,InVld,InVld,,,,,,,
2010-04-06 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,79,0,Alarm,20,InVld,InVld,InVld,,,,,,,
2010-04-06 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,167,0,Alarm,14.2,InVld,InVld,InVld,,,,,,,
2010-04-06 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,123,0,Alarm,8.8,InVld,InVld,InVld,,,,,,,
2010-04-06 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,321,0,Alarm,15,InVld,InVld,InVld,,,,,,,
2010-04-06 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,201,0,Alarm,13,InVld,InVld,InVld,,,,,,,
2010-04-06 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,107,0,Alarm,13.2,InVld,InVld,InVld,,,,,,,
2010-04-06 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,57,0,Alarm,12,InVld,InVld,InVld,,,,,,,
2010-04-06 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,31,0,Alarm,10.2,InVld,InVld,InVld,,,,,,,
2010-04-07 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-07 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,15,0,Alarm,6.5,InVld,InVld,InVld,,,,,,,
2010-04-07 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,7.8,InVld,InVld,InVld,,,,,,,
2010-04-07 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,17,0,Alarm,7.2,InVld,InVld,InVld,,,,,,,
2010-04-07 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,14,0,Alarm,8.2,InVld,InVld,InVld,,,,,,,
2010-04-07 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,7,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-07 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,3,0,Alarm,10.5,InVld,InVld,InVld,,,,,,,
2010-04-07 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,1,0,Alarm,9.5,InVld,InVld,InVld,,,,,,,
2010-04-07 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,6,0,Alarm,10.8,InVld,InVld,InVld,,,,,,,
2010-04-07 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,12.2,InVld,InVld,InVld,,,,,,,
2010-04-07 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,12,0,Alarm,14.2,InVld,InVld,InVld,,,,,,,
2010-04-07 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,6,0,InVld,16.2,InVld,InVld,InVld,,,,,,,
2010-04-07 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,Samp<,Samp<,Alarm,Samp<,InVld,InVld,InVld,,,,,,,
2010-04-07 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,InVld,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,InVld,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-07 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Samp<,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,0.3,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,0.1,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-08 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
2010-04-09 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,56,InVld,Alarm,InVld,InVld,InVld,InVld,,,,,,,
